step;time;x1;y1;x2;y2;x3;y3;task1;task2;task3;broken1;broken2;broken3;wscount1;wscount2;wscount3;wscount4;wscount5;queue
47;89;87;30;102;153;184;49;d(item11, ws2);None;None;False;False;False;0;0;0;0;0;['ws2', 'ws4', 'ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5']
48;90;87;31;102;153;184;49;d(item11, ws2);None;None;False;False;False;0;0;0;0;0;['ws2', 'ws4', 'ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5']
49;91;87;32;102;153;184;49;d(item11, ws2);None;None;False;False;False;0;0;0;0;0;['ws2', 'ws4', 'ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3']
50;92;87;33;102;153;184;49;d(item11, ws2);None;None;False;False;False;0;0;0;0;0;['ws2', 'ws4', 'ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3']
51;93;87;34;102;153;184;49;d(item11, ws2);None;None;False;False;False;0;0;0;0;0;['ws2', 'ws4', 'ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3']
52;94;87;35;102;153;184;49;d(item11, ws2);None;None;False;False;False;0;0;0;0;0;['ws2', 'ws4', 'ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3']
53;98;87;36;102;153;184;49;None;None;None;False;False;False;0;0;0;0;0;['ws2', 'ws4', 'ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3']
54;100;87;36;102;153;184;49;None;None;None;False;False;False;0;0;0;0;0;['ws2', 'ws4', 'ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1']
55;133;87;36;102;153;184;49;None;None;None;False;False;False;0;0;0;0;0;['ws4', 'ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1']
56;140;87;36;102;153;184;49;None;None;None;False;False;False;0;0;0;0;0;['ws4', 'ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4']
