step;time;x1;y1;x2;y2;x3;y3;task1;task2;task3;broken1;broken2;broken3;wscount1;wscount2;wscount3;wscount4;wscount5;queue
85;132;93;51;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
86;133;93;52;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
87;134;93;52;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
88;135;93;53;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
89;136;94;53;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
90;137;94;54;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
91;138;95;54;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
92;139;95;55;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
93;140;96;55;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
94;141;96;56;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
95;142;96;56;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
96;143;96;56;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
97;144;97;56;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
98;145;97;57;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
99;146;97;57;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
100;147;97;58;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
